회사명,corp_eng_name,stock_code,is_defaulted,y_proba
LS에코에너지,LS Eco Energy Ltd.,229640,1,0.5852696294438975
LS머트리얼즈,"LS Materials Co.,Ltd.",417200,0,0.2960757257188893
LS마린솔루션,"LS Marine Solution Co., Ltd.",060370,1,0.7528099198320934
LS네트웍스,LS Networks Corporation Limited,000680,0,0.4550861728037261
LS,LS Corp.,006260,0,0.4657039036739651
LK삼양,"LK SAMYANG CO., LTD",225190,1,0.6635093990623306
LIG넥스원,"LIG Nex1 Co., Ltd.",079550,1,0.5436102997675005
LG화학,LG CHEM LTD,051910,0,0.3954238856782724
LG헬로비전,LG HelloVision Corp.,037560,1,0.5049191564120012
LG전자,LG ELECTRONICS INC.,066570,1,0.5179356925561511
LG이노텍,"LG INNOTEK CO., LTD.",011070,1,0.5881487038921293
LG유플러스,LG Uplus Corp,032640,1,0.5869214271573552
LG에너지솔루션,"LG ENERGY SOLUTION, LTD.",373220,1,0.6308974708958364
LG씨엔에스,"LG CNS Co., Ltd.",064400,0,0.271944324357545
LG생활건강,"LG H&H Co., Ltd.",051900,0,0.3921021145778863
LG디스플레이,"LG Display Co., Ltd.",034220,1,0.5690685044037314
LG,LG Corp.,003550,1,0.6779473919660095
LF,LF Corp.,093050,1,0.6004584129681231
LB세미콘,"LB SEMICON, INC.",061970,1,0.5386984589413207
KZ정밀,KZ Precision Corporation,036560,0,0.4279853237900093
KX하이텍,"KX HITECH CO.,LTD",052900,1,0.5956520101972174
KX,"KX Innovation Co., Ltd.",122450,1,0.6580130620802855
KT지니뮤직,KT GENIE MUSIC CORPORATION,043610,1,0.6514516502427528
KT밀리의서재,"kt millie seojae Co.,Ltd",418470,1,0.6161249987184444
KT나스미디어,"kt nasmedia Co., Ltd.",089600,0,0.4743138502292862
KTis,ktis Corporation,058860,1,0.6406505561167752
KTcs,ktcs corporation,058850,1,0.5712221571800401
KS인더스트리,"KS Industry Co., Ltd.",101000,0,0.4217294721796355
KSS해운,KSS LINE LTD.,044450,1,0.5459966163902323
KR모터스,"KR MOTORS CO., LTD",000040,0,0.4732362552638823
KPX홀딩스,"KPX HOLDINGS CO., LTD.",092230,1,0.5883391986235907
KPX케미칼,"KPX CHEMICAL CO., LTD.",025000,0,0.4737905769862904
KNN,KOREA NEW NETWORK CORPORATION,058400,1,0.5974722925046261
KISCO홀딩스,KISCO Holdings Corp.,001940,1,0.5704430810981171
KH바텍,"KH VATEC Co., LTD",060720,1,0.6420847536575038
KH 필룩스,"KH FEELUX Co.,Ltd.",033180,1,0.63225587096745
KH 미래물산,"KH Mirae Corporation Co., Ltd.",111870,1,0.5575177703528906
KH 건설,"KH Construction Co., Ltd.",226360,0,0.4923391985501049
KG케미칼,KG Chemical Corporation,001390,1,0.5095333002146851
KG이니시스,"KGINICIS CO.,LTD.",035600,0,0.0046755575953489
KG에코솔루션,"KG Eco Solution Co., Ltd.",151860,1,0.5769941396402893
KG스틸,"KG DONGBUSTEEL CO., LTD.",016380,0,0.4108352788180086
KG모빌리티,KG Mobility Corp.,003620,1,0.6170426592270281
KG모빌리언스,"KGMobilians Co., Ltd.",046440,1,0.6767849456261931
KEC,KEC CORPORATION,092220,0,0.4244327486214622
KD,KD Corporation,044180,0,0.309125872014416
KC코트렐,"KC Cottrell Co., Ltd.",119650,1,0.7908265400405933
KC그린홀딩스,"KC Green Holdings Co.,Ltd.",009440,0,0.2446142586618203
KCC건설,"KCC ENGINEERING & CONSTRUCTION CO., LTD.",021320,1,0.6427285328427647
KB오토시스,"KB Autosys Co.,Ltd",024120,0,0.1286846718076208
KBI메탈,"KBI METAL CO., LTD.",024840,0,0.002253789183761
KBG,KBG Corp.,318000,1,0.6849879026489548
JYP Ent.,JYP Entertainment Corporation,035900,1,0.553657041425375
JW홀딩스,JW HOLDINGS CORPORATION,096760,1,0.5828941414087686
JW중외제약,JW PHARMACEUTICAL,001060,1,0.5176167976686367
JW신약,JW SHINYAK CORPORATION,067290,1,0.5738692969813561
JW생명과학,JW LIFESCIENCE CORPORATION,234080,0,0.4230373646491005
ISC,"ISC Co., LTD.",095340,0,0.4414497574479325
INVENI,"INVENI Co., Ltd.",015360,1,0.5703007711809411
HS효성첨단소재,HS HYOSUNG ADVANCED MATERIALS,298050,1,0.6961000020037146
HS화성,"HS HWASUNG CO., LTD.",002460,0,0.4576244187865088
HS애드,HS Ad Inc.,035000,0,0.4101067358081236
HRS,"HRS Co., Ltd",036640,1,0.7387326070854344
HPSP,"HPSP Co., Ltd.",403870,1,0.5911643723633315
HMM,"HMM CO.,LTD",011200,0,0.4414432617812683
HL홀딩스,HL Holdings Corporation,060980,1,0.5989015302615063
HL만도,"HL Mando CO.,LTD",204320,1,0.6203832490465192
HLB펩,"HLB Pep Co., Ltd.",196300,1,0.6339440928291483
HLB파나진,"HLB PANAGENE Co., LTD.",046210,1,0.6100683328170634
HLB테라퓨틱스,"HLB Therapeutics Co.,Ltd.",115450,1,0.5933450399621628
HLB제약,"HLB PHARMACEUTICAL CO., LTD.",047920,1,0.6158943094531191
HLB제넥스,"HLB Genex, Inc.",187420,1,0.5472493040993798
HLB이노베이션,"HLB innoVation Co.,Ltd.",024850,1,0.5008923910855066
HLB생명과학,"HLB Life Science CO.,LTD.",067630,0,0.4218098951391214
HLB바이오스텝,"HLB bioStep Co.,Ltd.",278650,0,0.373991395039618
HLB글로벌,"HLB GLOBAL Co., Ltd.",003580,1,0.5138045671645955
HLB,HLB INC.,028300,1,0.5975249009838627
HL D&I,HL D&I HALLA CORPORATION,014790,1,0.6086565717176219
HK이노엔,HK inno.N Corporation,195940,1,0.5217846835372102
HJ중공업,"HJ SHIPBUILDING & CONSTRUCTION CO.,LTD",097230,1,0.5091389417417312
HD현대중공업,"HD HYUNDAI HEAVY INDUSTRIES CO.,LTD.",329180,1,0.5351056174245928
HD현대일렉트릭,"HD HYUNDAI ELECTRIC CO.,LTD",267260,1,0.741355813152897
HD현대인프라코어,"HD Hyundai Infracore Co., Ltd.",042670,1,0.6138704503571907
HD현대에너지솔루션,"HD HYUNDAI ENERGY SOLUTIONS CO.,LTD.",322000,1,0.6139040584959866
HD현대미포,"HD HYUNDAI MIPO CO.,LTD.",010620,0,0.4553291319913105
HD현대마린엔진,"HD-Hyundai Marine Engine Co., Ltd.",071970,1,0.5511489450950264
HD현대마린솔루션,"HD Hyundai Marine Solution Co., Ltd",443060,0,0.4605715559096899
HD현대건설기계,"HD Hyundai Construction Equipment Co.,Ltd.",267270,1,0.691825324862547
HD현대,"HD HYUNDAI CO.,LTD.",267250,1,0.6338373864123464
HD한국조선해양,"HD KOREA SHIPBUILDING & OFFSHORE ENGINEERING CO., LTD.",009540,0,0.4379194996863673
HDC현대산업개발,HYUNDAI DEVELOPMENT COMPANY,294870,1,0.6059891231731795
HDC현대EP,"HDC Hyundai Engineering Plastics Co., Ltd. ",089470,1,0.6195867133888053
HDC랩스,"HDC LABS Co., Ltd.",039570,0,0.469937306784403
HDC,"HDC HOLDINGS CO.,Ltd",012630,0,0.0824724619099105
HB테크놀러지,"HB Technology CO.,LTD.",078150,0,0.4240137750479559
HB솔루션,"HB SOLUTION CO.,LTD.",297890,1,0.6130241674762297
GS리테일,"GS Retail Co.,Ltd",007070,1,0.5706897375376823
GS글로벌,GS Global Corp.,001250,1,0.5190045445992639
GS건설,GS Engineering & Construction Corp,006360,0,0.3241614060951174
GST,"GlobalStandardTechnologyCo.,Ltd.",083450,1,0.5165305965173598
GS,GS Holdings,078930,1,0.5146395983250959
GKL,"Grand Korea Leisure Co.,Ltd",114090,1,0.503800627954646
GH신소재,GH Advanced Materials Inc.,130500,1,0.5770455227374737
FSN,"FSN Co., Ltd.",214270,1,0.5623920427430503
F&F 홀딩스,"F&F Holdings Co., Ltd.",007700,1,0.6086274044961731
F&F,"F&F CO.,Ltd",383220,0,0.4070659174927626
ES큐브,"ES CUBE CO., LTD.",050120,0,0.4754251866416131
EG,"EG Co., Ltd",037370,1,0.5900766368078398
EDGC,"Eone Diagnomics Genome Center Co., Ltd.",245620,1,0.6613627659102365
E8,"E8IGHT Co., Ltd",418620,1,0.6527629322403223
E1,E1 Corporation,017940,0,0.4742924545901494
DYP,"DYP CO.,LTD",092780,1,0.5075741558270074
DXVX,"Dx & Vx Co., Ltd.",180400,1,0.5339062811399761
DS단석,"DS DANSUK CO., LTD.",017860,1,0.5789030173637708
DSR제강,DSR WIRE CORP,069730,1,0.6038907381578505
DSR,DSR CORP,155660,1,0.6079427913594802
DRB동일,"DRB Holding Co.,Ltd",004840,1,0.5345078077091955
DN오토모티브,DN AUTOMOTIVE CORPORATION,007340,1,0.587395256372723
DMS,"DMS Co.,Ltd.",068790,1,0.5212870785553403
DL이앤씨,"DL E&C CO.,LTD.",375500,1,0.5804200011434834
DL,"DL Holdings CO.,LTD",000210,1,0.5528044716171397
DKME,"DKME Co., Ltd.",015590,1,0.5527919563596341
DH오토웨어,"DHAUTOWARE Co., LTD",025440,1,0.5323708795791366
DH오토리드,"DH AUTOLEAD Co.,Ltd.",290120,1,0.6533024036117965
DH오토넥스,"DHAUTONEX CO.,LTD",000300,1,0.5535060203814254
DGP,"DGP Co.,Ltd.",060900,1,0.6164233431342278
DGI,"DG-ITX Co., Ltd.",099520,1,0.5182248133559348
DB하이텍,"DB HiTek Co.,LTD",000990,0,0.423726697424845
DB,DB Inc.,012030,0,0.4717159783573316
CS홀딩스,"CS Holdings Co.,Ltd.",000590,1,0.5367529126805857
CSA 코스믹,"CSA COSMIC CO., LTD.",083660,1,0.5061130456275357
CS,CS CORPORATION,065770,0,0.4779801036062257
CNT85,CNT85 Inc.,056730,1,0.6498223386846086
CMG제약,"CMG Pharmaceutical Co., Ltd.",058820,0,0.4707896301735634
CJ프레시웨이,CJ Freshway Corporation,051500,0,0.2892193832524148
CJ제일제당,CJ CHEILJEDANG CORP.,097950,0,0.4344327260041495
CJ씨푸드,CJ SEAFOOD CORPORATION,011150,0,0.4324237697773883
CJ대한통운,CJ Logistics Corporation ,000120,0,0.4583011855326241
CJ 바이오사이언스,CJ Bioscience,311690,0,0.4856594693200403
CJ ENM,"CJ ENM CO., Ltd.",035760,0,0.2570076644416161
CJ CGV,"CJ CGV CO.,LTD.",079160,1,0.5430094771151366
CJ,CJ Corp.,001040,1,0.5481289371119581
CG인바이츠,"CG Invites Co., Ltd.",083790,1,0.6128860735940616
CBI,"CBI CO., LTD.",013720,0,0.4974717757807158
BYC,"BYC CO.,LTD",001460,1,0.5854048012493019
BGF에코머티리얼즈,"BGFecomaterials CO., LTD.",126600,1,0.6266486859604328
BGF리테일,"BGF retail CO., LTD.",282330,1,0.6079380317782884
BGF,"BGF CO., LTD.",027410,1,0.5126285834981373
BF랩스,"BFLABS Co.,LTD.",139050,0,0.3022465147066819
AP헬스케어,AP Healthcare Inc.,109960,1,0.525524164260364
AP위성,Asia Pacific Satellite lnc.,211270,1,0.6287364750410454
AP시스템,Advanced Process Systems Corporation,265520,0,0.4950753900214029
APS,APS Inc.,054620,1,0.5837874212104592
AK홀딩스,"AK Holdings, Inc.",006840,1,0.615693833678855
AJ네트웍스,"AJ Networks Co.,Ltd.",095570,1,0.5934674264213844
